ref,PTT,END_DATE,MAX_DBAR,LAT,LON,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS
rs23-172-14,140144,8/19/2015,132,66.06258297,-37.80562408,0,8,,8,"10,20,30,40,50,60,80,100","-0.600,-0.513,-0.496,-0.093,0.104,0.361,0.985,1.531",,,"10,20,30,40,50,60,80,100","28.470,31.228,32.073,32.502,32.784,32.955,33.311,33.629",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.470,31.228,32.073,32.502,32.784,32.955,33.311,33.629"
rs23-172-14,140144,8/19/2015,64,65.88637031,-37.98585157,0,8,,8,"10,14,20,26,30,36,40,50","-0.713,-0.649,-0.822,-1.030,-1.057,-1.074,-0.971,-0.643",,,"10,14,20,26,30,36,40,50","28.921,29.386,30.597,31.697,32.015,32.347,32.531,32.775",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","28.921,29.386,30.597,31.697,32.015,32.347,32.531,32.775"
rs23-172-14,140144,8/19/2015,143,65.81660295,-38.03816672,0,16,,16,"2,3,6,10,20,22,30,40,43,50,60,80,100,111,133,143","1.254,0.400,-0.580,-0.613,-0.555,-0.759,-0.705,-0.328,-0.122,0.015,0.213,0.565,0.935,1.106,1.112,1.304",,,"2,3,6,10,20,22,30,40,43,50,60,80,100,111,133,143","26.036,27.721,28.669,29.147,31.004,31.568,32.164,32.595,32.767,32.885,33.057,33.300,33.574,33.621,33.747,33.872",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.036,27.721,28.669,29.147,31.004,31.568,32.164,32.595,32.767,32.885,33.057,33.300,33.574,33.621,33.747,33.872"
rs23-172-14,140144,8/20/2015,94,66.03898778,-38.41297792,0,8,,8,"10,14,20,26,30,36,40,50","-0.702,-0.801,-1.555,-1.595,-1.550,-1.534,-1.411,-1.383",,,"10,14,20,26,30,36,40,50","29.333,29.857,31.007,31.337,31.531,31.946,32.208,32.555",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.333,29.857,31.007,31.337,31.531,31.946,32.208,32.555"
rs23-172-14,140144,8/20/2015,115,66.00210815,-38.36158255,0,8,,8,"10,20,30,40,50,60,80,100","-0.152,-0.732,-0.991,-1.122,-1.170,-1.174,-0.834,-0.325",,,"10,20,30,40,50,60,80,100","29.020,30.767,31.974,32.495,32.740,32.897,33.182,33.398",,,,,,,0,"0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0","29.020,30.767,31.974,32.495,32.740,32.897,33.182,33.398"
rs23-172-14,140144,8/21/2015,123,65.95129395,-38.37207349,0,16,,16,"2,10,19,20,26,30,40,50,60,71,80,92,100,107,116,123","-0.086,-0.278,-0.395,-0.555,-0.895,-0.971,-1.083,-1.155,-1.219,-1.204,-0.998,-0.737,-0.350,-0.035,0.010,0.274",,,"2,10,19,20,26,30,40,50,60,71,80,92,100,107,116,123","26.180,29.056,30.453,30.714,31.442,31.657,32.311,32.579,32.839,32.965,33.129,33.233,33.344,33.448,33.523,33.612",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.180,29.056,30.453,30.714,31.442,31.657,32.311,32.579,32.839,32.965,33.129,33.233,33.344,33.448,33.523,33.612"
rs23-172-14,140144,8/21/2015,43,65.8786741,-38.38152965,0,16,,16,"2,4,7,10,12,14,16,18,20,21,22,24,35,39,41,43","1.415,0.418,-0.050,-0.280,-0.336,-0.341,-0.381,-0.502,-0.630,-0.659,-0.761,-0.908,-1.247,-1.258,-1.156,-1.132",,,"2,4,7,10,12,14,16,18,20,21,22,24,35,39,41,43","25.652,27.064,28.107,28.810,29.103,29.601,29.880,30.187,30.637,30.733,30.917,31.319,32.083,32.226,32.377,32.472",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","25.652,27.064,28.107,28.810,29.103,29.601,29.880,30.187,30.637,30.733,30.917,31.319,32.083,32.226,32.377,32.472"
rs23-172-14,140144,8/21/2015,120,65.88085881,-38.30378968,0,16,,16,"2,3,7,10,16,17,20,30,40,50,60,71,80,91,100,120","0.948,0.603,-0.354,-0.463,-0.492,-0.634,-0.740,-1.008,-1.006,-1.076,-1.115,-1.037,-0.453,0.127,0.236,0.480",,,"2,3,7,10,16,17,20,30,40,50,60,71,80,91,100,120","26.150,26.890,28.476,28.999,30.375,30.727,30.988,31.923,32.409,32.701,32.865,32.992,33.172,33.329,33.434,33.628",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.150,26.890,28.476,28.999,30.375,30.727,30.988,31.923,32.409,32.701,32.865,32.992,33.172,33.329,33.434,33.628"
rs23-172-14,140144,8/22/2015,67,65.79874023,-38.18212303,0,16,,16,"2,3,4,7,10,14,20,26,30,36,40,45,50,56,62,67","1.469,0.748,0.261,-0.306,-0.414,-0.442,-0.360,-0.562,-0.640,-0.594,-0.586,-0.462,-0.525,-0.692,-0.703,-0.436",,,"2,3,4,7,10,14,20,26,30,36,40,45,50,56,62,67","26.134,27.094,27.650,28.295,28.521,29.255,30.456,31.457,31.752,32.130,32.370,32.548,32.603,32.788,32.843,32.994",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","26.134,27.094,27.650,28.295,28.521,29.255,30.456,31.457,31.752,32.130,32.370,32.548,32.603,32.788,32.843,32.994"
rs23-172-14,140144,8/22/2015,171,65.713,-38.09719814,0,16,,16,"2,9,10,15,19,20,21,23,30,40,50,60,92,100,150,171","-0.273,-0.301,-0.049,0.434,0.324,-0.015,-0.015,-0.429,-0.566,-0.463,-0.297,-0.039,0.800,0.841,1.601,1.839",,,"2,9,10,15,19,20,21,23,30,40,50,60,92,100,150,171","27.506,28.587,28.963,29.966,30.717,31.040,31.040,31.218,31.944,32.280,32.564,32.715,33.388,33.454,33.929,34.100",,,,,,,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","27.506,28.587,28.963,29.966,30.717,31.040,31.040,31.218,31.944,32.280,32.564,32.715,33.388,33.454,33.929,34.100"
